date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:03:44	24778/24778	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f734958-60ca%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.eot?	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfontd41d.eot	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:45	91968/91968	---M--	200	added ('OK')	font/woff	etag:%225f734958-16740%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.woff	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.woff	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:45	53400/53400	---M--	200	added ('OK')	application/octet-stream	etag:%225f734958-d098%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.ttf	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.ttf	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:45	78543/78543	---M--	200	added ('OK')	image/svg+xml	etag:%225f734958-132cf%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.svg	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.svg	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:45	20698/20698	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f734958-50da%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.eot	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.eot	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:46	20698/20698	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f734958-50da%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.eot?	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfontd41d.eot	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:46	86508/86508	---M--	200	added ('OK')	font/woff	etag:%225f734958-151ec%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.woff	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.woff	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:46	44652/44652	---M--	200	added ('OK')	application/octet-stream	etag:%225f734958-ae6c%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.ttf	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.ttf	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:46	74137/74137	---M--	200	added ('OK')	image/svg+xml	etag:%225f734958-12199%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.svg	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.svg	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:47	23849/23849	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f734958-5d29%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BlackItalic-webfont.eot	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BlackItalic-webfont.eot	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:47	23849/23849	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f734958-5d29%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BlackItalic-webfont.eot?	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BlackItalic-webfontd41d.eot	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:47	94048/94048	---M--	200	added ('OK')	font/woff	etag:%225f734958-16f60%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BlackItalic-webfont.woff	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BlackItalic-webfont.woff	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:47	51536/51536	---M--	200	added ('OK')	application/octet-stream	etag:%225f734958-c950%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BlackItalic-webfont.ttf	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BlackItalic-webfont.ttf	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:48	78723/78723	---M--	200	added ('OK')	image/svg+xml	etag:%225f734958-13383%22	https://fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BlackItalic-webfont.svg	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_enterprise/static/src/fonts/Roboto/Roboto-BlackItalic-webfont.svg	(from https://fitkrub.odoo.com/web/content/167-8f1ddf5/1/web.assets_common.css)
23:03:49	2874/2874	---M--	200	added ('OK')	image/svg+xml	etag:%225f73492f-b3a%22	https://fitkrub.odoo.com/web/static/src/img/empty_folder.svg	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web/static/src/img/empty_folder.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:50	853/853	---M--	200	added ('OK')	image/svg+xml	etag:%225f734934-355%22	https://fitkrub.odoo.com/web_editor/static/src/img/curved_arrow.svg	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/static/src/img/curved_arrow.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:50	2705/2705	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:50%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/01.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/019605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:50	3611/3611	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:51%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/02.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/029605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:51	5505/5505	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:51%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/03.svg?c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/037e1c.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:51	2262/2262	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:51%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/04.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/049605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:51	2889/2889	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:52%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/05.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/059605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:51	31760/31760	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:52%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/06.svg?c2=%237c6576	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/06f3fd.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:52	28556/28556	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:52%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/07.svg?c2=%237c6576	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/07f3fd.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:53	2299/2299	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:53%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/08.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/089605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:53	2378/2378	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:53%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/09.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/099605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:54	2707/2707	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:54%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/10.svg?c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/107e1c.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:54	4386/4386	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:54%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/11.svg?c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/117e1c.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:55	1217/1217	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:55%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/12.svg?c1=%233aadaa&c3=%23F6F6F6	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/12b726.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:55	3195/3195	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:55%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/13.svg?c1=%233aadaa&c4=%23FFFFFF	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/13ca6c.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:55	4439/4439	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:56%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Airy/14.svg?c1=%233aadaa&c4=%23FFFFFF	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Airy/14ca6c.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:56	171/171	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:56%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/01.svg?c2=%237c6576	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/01f3fd.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:56	449/449	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:56%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/02.svg?c1=%233aadaa&c2=%237c6576	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/020f7e.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:56	222/222	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:57%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/03.svg?c2=%237c6576	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/03f3fd.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:57	191/191	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:57%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/04.svg?c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/047e1c.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:57	226/226	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:57%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/05.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/059605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:58	253/253	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:58%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/06.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/069605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:58	252/252	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:58%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/07.svg?c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/077e1c.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:58	346/346	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:59%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/08.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/089605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:59	236/236	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:59%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/09.svg?c3=%23F6F6F6	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/09bd3d.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:03:59	363/363	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:03:59%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/10.svg?c1=%233aadaa&c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/10ef15.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:00	243/243	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:00%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/11.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/119605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:00	276/276	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:00%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/12.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blobs/129605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:00	1530/1530	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:01%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/01.svg?c1=%233aadaa&c3=%23F6F6F6&c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/01d8e6.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:00	1506/1506	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:01%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/01_001.svg?c1=%233aadaa&c3=%23F6F6F6&c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/01_001d8e6.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:01	1497/1497	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:01%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/02.svg?c1=%233aadaa&c3=%23F6F6F6&c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/02d8e6.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:01	1477/1477	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:02%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/02_001.svg?c1=%233aadaa&c3=%23F6F6F6&c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/02_001d8e6.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:03	1210/1210	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:02%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/03.svg?c1=%233aadaa&c4=%23FFFFFF	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/03ca6c.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:04	1112/1112	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:03%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/04.svg?c1=%233aadaa&c2=%237c6576&c3=%23F6F6F6&c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Blocks/0443a4.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:05	229/229	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:04%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/01.svg?c2=%237c6576	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/01f3fd.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:05	487/487	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:05%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/02.svg?c1=%233aadaa&c2=%237c6576&c3=%23F6F6F6	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/0264ac.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:06	422/422	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:06%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/03.svg?c1=%233aadaa&c3=%23F6F6F6&c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/03d8e6.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:06	328/328	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:06%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/04.svg?c2=%237c6576&c3=%23F6F6F6	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/040663.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:07	250/250	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:07%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/05.svg?c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/057e1c.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:12	250/250	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:12%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/05_001.svg?c3=%23F6F6F6	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/05_001bd3d.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:13	282/282	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:12%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/06.svg?c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/067e1c.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:13	282/282	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:13%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/06_001.svg?c3=%23F6F6F6	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/06_001bd3d.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:14	324/324	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:14%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/07.svg?c1=%233aadaa&c2=%237c6576	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/070f7e.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:14	225/225	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:14%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/08.svg?c1=%233aadaa	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/089605.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:15	314/314	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:15%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/09.svg?c2=%237c6576&c3=%23F6F6F6	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/090663.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:15	566/566	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:16%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/10.svg?c1=%233aadaa&c3=%23F6F6F6&c4=%23FFFFFF&c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/103e63.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:16	443/443	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:16%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/10_001.svg?c1=%233aadaa&c4=%23FFFFFF&c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/10_00197d5.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:16	735/735	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:17%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/11.svg?c1=%233aadaa&c2=%237c6576&c3=%23F6F6F6	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/1164ac.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:17	305/305	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:17%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/11_001.svg?c1=%233aadaa&c2=%237c6576	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/11_0010f7e.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
23:04:17	353/353	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2021:04:18%20GMT	https://fitkrub.odoo.com/web_editor/shape/web_editor/Bold/12.svg?c1=%233aadaa&c2=%237c6576&c5=%23383E45	C:/Mis%20lugares%20Web/Fitkrub/fitkrub.odoo.com/web_editor/shape/web_editor/Bold/123191.svg	(from https://fitkrub.odoo.com/web/content/168-4b8a249/1/web.assets_frontend.css)
